file,object_name,context_field,line_number,before,after
stored_procedures_analysis_all_schemas.json,USP_TenantChargeDetailCreate,chatgpt_explanation.explanation,16,1. **Insert Operation**: ,1. **Insert Operation**:
stored_procedures_analysis_all_schemas.json,USP_TenantChargeDetailCreate,chatgpt_explanation.explanation,17,"   - A new record is inserted into the `TenantChargeDetail` table with the provided tenant charge ID, agency code, budget group ID, and charge percentage."," - A new record is inserted into the `TenantChargeDetail` table with the provided tenant charge ID, agency code, budget group ID, and charge percentage."
stored_procedures_analysis_all_schemas.json,USP_TenantChargeDetailCreate,chatgpt_explanation.explanation,18,   - The `OUTPUT` clause captures the `DetailID` of the newly inserted record into a table variable `@IdOutput`., - The `OUTPUT` clause captures the `DetailID` of the newly inserted record into a table variable `@IdOutput`.
stored_procedures_analysis_all_schemas.json,USP_TenantChargeDetailCreate,chatgpt_explanation.explanation,21,   - The captured `DetailID` is assigned to the output parameter `@id`., - The captured `DetailID` is assigned to the output parameter `@id`.
stored_procedures_analysis_all_schemas.json,USP_TenantChargeDetailCreate,chatgpt_explanation.explanation,24,   - The `TenantCharge` table is updated to reflect the current modification date and the user who performed the action., - The `TenantCharge` table is updated to reflect the current modification date and the user who performed the action.
stored_procedures_analysis_all_schemas.json,USP_TenantChargeDetailCreate,chatgpt_explanation.explanation,25,   - The `Scenario` table is updated to set the status to 'REQUIRERECALC' for scenarios associated with the tenant charge that are currently marked as 'CALCULATED'., - The `Scenario` table is updated to set the status to 'REQUIRERECALC' for scenarios associated with the tenant charge that are currently marked as 'CALCULATED'.
stored_procedures_analysis_all_schemas.json,USP_TenantChargeDetailsDelete,chatgpt_explanation.explanation,2,"The stored procedure `USP_TenantChargeDetailsDelete` is designed to delete records from the `TenantChargeDetail` table based on provided identifiers. It also updates related records in the `TenantCharge` and `Scenario` tables to reflect changes. The procedure is part of a database schema related to tenant charges, likely used in a property management or financial application.","The stored procedure `USP_TenantChargeDetailsDelete` is designed to delete records from the `TenantChargeDetail` table based on provided identifiers. It also updates related records in the `TenantCharge` and `Scenario` tables to reflect changes. The procedure is part of a database schema related to tenant charges, used in a property management or financial application."
stored_procedures_analysis_all_schemas.json,USP_TenantChargeDetailsDelete,chatgpt_explanation.explanation,17,"   - **TenantCharge Table**: Updates the `ModifiedDate` and `ModifiedBy` fields for the record matching `@tenantChargeId`, indicating a change has occurred."," - **TenantCharge Table**: Updates the `ModifiedDate` and `ModifiedBy` fields for the record matching `@tenantChargeId`, indicating a change has occurred."
stored_procedures_analysis_all_schemas.json,USP_TenantChargeDetailsDelete,chatgpt_explanation.explanation,18,"   - **Scenario Table**: Changes the `Status` to 'REQUIRERECALC' for records where `TenantChargeID` matches `@tenantChargeId` and the current `Status` is 'CALCULATED', signaling that recalculation is needed due to the deletion."," - **Scenario Table**: Changes the `Status` to 'REQUIRERECALC' for records where `TenantChargeID` matches `@tenantChargeId` and the current `Status` is 'CALCULATED', signaling that recalculation is needed due to the deletion."
stored_procedures_analysis_all_schemas.json,USP_TenantChargeDetailsRetrieve,chatgpt_explanation.explanation,13,"- The procedure begins by setting the transaction isolation level to `READ UNCOMMITTED`, which allows reading uncommitted changes from other transactions, potentially improving performance at the cost of data accuracy.","- The procedure begins by setting the transaction isolation level to `READ UNCOMMITTED`, which allows reading uncommitted changes from other transactions, improving performance at the cost of data accuracy."
stored_procedures_analysis_all_schemas.json,USP_TenantChargesRetrieve,chatgpt_explanation.explanation,13,"2. **SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED**: This sets the isolation level to READ UNCOMMITTED, allowing dirty reads. It can improve performance by not acquiring shared locks but may result in reading uncommitted data.","2. **SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED**: This sets the isolation level to READ UNCOMMITTED, allowing dirty reads. It can improve performance by not acquiring shared locks but result in reading uncommitted data."
stored_procedures_analysis_all_schemas.json,USP_Tier4RECRetrieve,chatgpt_explanation.explanation,13,"2. **Transaction Isolation Level**: It sets the transaction isolation level to `READ UNCOMMITTED`, allowing dirty reads and potentially improving performance by not acquiring shared locks.","2. **Transaction Isolation Level**: It sets the transaction isolation level to `READ UNCOMMITTED`, allowing dirty reads and improving performance by not acquiring shared locks."
stored_procedures_analysis_all_schemas.json,USP_PreloadAgencies,chatgpt_explanation.explanation,13,3. **Insert into Preload.Agency**: ,3. **Insert into Preload.Agency**:
stored_procedures_analysis_all_schemas.json,USP_PreloadAgencies,chatgpt_explanation.explanation,14,   - Data is selected from `EC3DB.BudgetApp_vwAgencies` and joined with `EC3DB.Billing_AgencyFundingAssignments` and `EC3DB.Billing_AgencyFunding` to gather additional funding information., - Data is selected from `EC3DB.BudgetApp_vwAgencies` and joined with `EC3DB.Billing_AgencyFundingAssignments` and `EC3DB.Billing_AgencyFunding` to gather additional funding information.
stored_procedures_analysis_all_schemas.json,USP_PreloadAgencies,chatgpt_explanation.explanation,15,   - Only active agencies (`vw.Active = 1`) that are not already in `Preload.Agency` are inserted., - Only active agencies (`vw.Active = 1`) that are not already in `Preload.Agency` are inserted.
stored_procedures_analysis_all_schemas.json,USP_PreloadAgencies,chatgpt_explanation.explanation,16,"   - The current date and a default user (`'dbo'`) are used for the `CreatedDate`, `CreatedBy`, `ModifiedDate`, and `ModifiedBy` fields."," - The current date and a default user (`'dbo'`) are used for the `CreatedDate`, `CreatedBy`, `ModifiedDate`, and `ModifiedBy` fields."
stored_procedures_analysis_all_schemas.json,USP_PreloadAgencies,chatgpt_explanation.explanation,18,   - Inserts the fiscal year and agency IDs for active agencies into `Preload.AgencyByFY`., - Inserts the fiscal year and agency IDs for active agencies into `Preload.AgencyByFY`.
stored_procedures_analysis_all_schemas.json,USP_PreloadBillingPeriod,chatgpt_explanation.explanation,12,1. **Default Parameter Handling**: ,1. **Default Parameter Handling**:
stored_procedures_analysis_all_schemas.json,USP_PreloadBillingPeriod,chatgpt_explanation.explanation,13,"   - If `@fy` is not provided, it defaults to the next calendar year."," - If `@fy` is not provided, it defaults to the next calendar year."
stored_procedures_analysis_all_schemas.json,USP_PreloadBillingPeriod,chatgpt_explanation.explanation,14,"   - If `@actionBy` is not provided, it defaults to 'SYSTEM'."," - If `@actionBy` is not provided, it defaults to 'SYSTEM'."
stored_procedures_analysis_all_schemas.json,USP_PreloadBillingPeriod,chatgpt_explanation.explanation,15,   ,
stored_procedures_analysis_all_schemas.json,USP_PreloadBillingPeriod,chatgpt_explanation.explanation,17,   - The procedure inserts data into `Preload.BillingPeriod` with the following fields:, - The procedure inserts data into `Preload.BillingPeriod` with the following fields:
stored_procedures_analysis_all_schemas.json,USP_PreloadBillingPeriod,chatgpt_explanation.explanation,22,   ,
stored_procedures_analysis_all_schemas.json,USP_PreloadBillingPeriod,chatgpt_explanation.explanation,24,   - The `BillingPeriod` is selected from `EC3DB.Factors_DegreeDayBase` where the year part matches `@fy - 2`., - The `BillingPeriod` is selected from `EC3DB.Factors_DegreeDayBase` where the year part matches `@fy - 2`.
stored_procedures_analysis_all_schemas.json,USP_PreloadBillingPeriod,chatgpt_explanation.explanation,25,   - Ensures that only `BillingPeriod` values not already present in `Preload.BillingPeriod` are inserted., - Ensures that only `BillingPeriod` values not already present in `Preload.BillingPeriod` are inserted.
stored_procedures_analysis_all_schemas.json,USP_PreloadBudgetGroup,chatgpt_explanation.explanation,12,1. **Initialization**: ,1. **Initialization**:
